1001
1001
0.18599 164751.74270
0.18685 165256.81644
0.18770 165316.02058
0.18856 165331.40524
0.18942 165221.01803
0.19028 165206.59234
0.19113 165133.55818
0.19199 165156.19015
0.19285 165322.63465
0.19370 165391.77426
0.19456 165818.33813
0.19542 165817.32621
0.19628 165844.41469
0.19713 165863.47704
0.19799 165816.05694
0.19885 165794.79679
0.19970 165787.43528
0.20056 165780.24699
0.20142 165812.10348
0.20228 165845.41566
0.20313 166412.44487
0.20399 166342.32643
0.20485 166243.69591
0.20570 166253.19078
0.20656 166112.97931
0.20742 166029.31704
0.20828 165889.20598
0.20913 165880.56199
0.20999 165885.14354
0.21085 165893.25498
0.21170 165893.76510
0.21256 165917.78198
0.21342 165940.68633
0.21427 165989.84622
0.21513 165934.77517
0.21599 165887.38141
0.21685 165888.04958
0.21770 165771.54594
0.21856 165670.87218
0.21942 165495.53449
0.22027 165494.74422
0.22113 165494.68935
0.22199 165513.85807
0.22285 165482.37321
0.22370 165309.69896
0.22456 165309.54423
0.22542 165133.12387
0.22627 164896.50322
0.22713 164758.62802
0.22799 164571.41751
0.22885 164103.14517
0.22970 164108.17236
0.23056 164276.41604
0.23142 164228.00430
0.23227 164116.46540
0.23313 164000.00344
0.23399 163641.86430
0.23485 163288.62913
0.23570 163149.22355
0.23656 162952.88157
0.23742 162821.04044
0.23827 162640.65740
0.23913 162604.33082
0.23999 162435.80326
0.24085 162197.19194
0.24170 161736.94215
0.24256 161581.56708
0.24342 161303.21426
0.24427 161061.77058
0.24513 160779.42142
0.24599 160292.79071
0.24684 160024.04353
0.24770 160081.09100
0.24856 159982.66346
0.24942 159499.90092
0.25027 158899.75730
0.25113 158405.30408
0.25199 158200.26090
0.25284 157932.79458
0.25370 157800.99245
0.25456 157548.94349
0.25542 157427.51104
0.25627 157130.17024
0.25713 156875.21819
0.25799 156177.22754
0.25884 155930.08177
0.25970 155415.30106
0.26056 155003.74891
0.26142 154533.47246
0.26227 153989.24328
0.26313 154111.06306
0.26399 153891.02543
0.26484 153534.43968
0.26570 153079.88664
0.26656 152238.78033
0.26742 151718.83136
0.26827 151353.13872
0.26913 150914.20772
0.26999 150745.14691
0.27084 150558.61507
0.27170 150319.76766
0.27256 149889.44220
0.27341 149529.61338
0.27427 149143.45455
0.27513 147973.68303
0.27599 147172.73688
0.27684 147112.39895
0.27770 147263.09215
0.27856 147165.56531
0.27941 146942.64525
0.28027 146761.05447
0.28113 145265.41614
0.28199 144602.23109
0.28284 143586.92014
0.28370 143631.28662
0.28456 144102.19786
0.28541 143719.54772
0.28627 143150.31039
0.28713 142721.40450
0.28799 142476.39795
0.28884 141926.88975
0.28970 141574.34971
0.29056 140045.38877
0.29141 139567.16531
0.29227 139662.31926
