Points:0,Points:1,Points:2,total_traction:0,total_traction:1,total_traction:2
0.017246,0.021666,0.13318,-31727.0,-106140.0,23983.0
0.089572,0.0082522,0.34514,-110400.0,-21108.0,15694.0
-0.098615,-0.019171,0.54112,111570.0,20970.0,1145.2
0.028544,0.013828,0.11868,-53598.0,-97731.0,20580.0
0.01947,0.017409,0.11655,-36602.0,-105190.0,21046.0
0.02479,0.01387,0.10948,-47118.0,-101260.0,19305.0
-0.00098922,-0.099405,0.2844,737.86,113430.0,2037.8
0.015588,0.10145,1.8774,-17890.0,-111830.0,-238.8
0.025408,0.0994,1.8777,-28298.0,-109660.0,-237.3
0.012822,0.030981,0.16619,-22400.0,-107300.0,28970.0
-0.046838,0.09329,-0.76961,52560.0,-102420.0,-1048.5
-0.022404,-0.098391,-0.54996,25428.0,112190.0,-2396.2
-0.022003,-0.0987,-0.55993,24898.0,112310.0,-2485.5
-0.030578,-0.096273,-0.55535,35105.0,109550.0,-2444.7
-0.093816,-0.045102,-1.2233,103800.0,50019.0,855.37
0.040731,0.093535,0.72802,-44967.0,-104230.0,804.79
-0.085831,0.051417,-1.8464,98787.0,-59617.0,204.61
0.075348,-0.070665,-1.3001,-84493.0,78359.0,963.38
0.058824,0.084854,1.6192,-64404.0,-93241.0,-228.27
0.059572,-0.057218,0.16315,-104980.0,41902.0,8903.8
0.060456,-0.05721,0.17316,-104450.0,43101.0,9387.3
0.054998,-0.044975,-0.0083542,-113690.0,160.45,-270.62
0.084596,-0.051013,-0.4402,-99568.0,57509.0,-2844.4
0.088733,-0.043372,-0.44504,-104010.0,49009.0,-3012.0
0.084907,-0.050937,-0.45019,-99506.0,57642.0,-2488.5
0.099682,0.02508,0.88802,-109930.0,-28187.0,500.49
0.10159,0.016266,0.89389,-111970.0,-18501.0,721.7
0.10019,0.023209,0.89676,-110450.0,-26097.0,486.29
-0.015688,-0.098811,0.47814,17458.0,112170.0,-647.03
-0.022742,-0.097407,0.48506,25839.0,110540.0,-423.74
-0.013302,-0.099103,0.48787,14627.0,112570.0,-374.14
0.0038151,-0.099919,3.3215,-4711.3,112770.0,-86.342
0.057326,-0.049041,-0.10374,-112580.0,18037.0,-6407.6
-0.034617,-0.090291,-0.27433,50517.0,103100.0,-3179.3
0.059581,-0.0779,0.33947,-75128.0,84926.0,4666.6
0.061599,-0.0766,0.34916,-76729.0,83500.0,4429.7
0.066489,-0.071267,0.34233,-83700.0,76438.0,5501.8
0.016096,0.045153,0.21698,-24888.0,-105700.0,32737.0
-0.023607,-0.098109,0.59309,26559.0,110360.0,1395.8
0.018296,0.10121,1.7737,-20740.0,-111370.0,-239.53
0.023371,0.10016,1.7652,-26111.0,-110230.0,-239.9
0.028047,0.09892,1.774,-31046.0,-108940.0,-237.19
-0.00056655,-0.099964,3.3742,160.09,112850.0,-76.768
0.078075,0.069734,-0.83422,-86624.0,-75845.0,-533.15
0.069184,0.075652,-0.63413,-77955.0,-84646.0,-1597.3
0.062819,0.080941,-0.62886,-70516.0,-90935.0,-1560.9
0.06269,0.081216,-0.63883,-70241.0,-91151.0,-1608.8
-0.0796,0.063107,-1.5072,90026.0,-72013.0,870.5
-0.079784,0.062758,-1.5172,90298.0,-71676.0,852.7
-0.074005,0.069479,-1.5125,83858.0,-79112.0,860.9
0.091412,-0.040616,3.4433,-103000.0,46062.0,-35.193
0.09129,-0.040873,3.4526,-102890.0,46295.0,-25.992
-0.010857,0.10129,-1.4957,11535.0,-114700.0,869.68
0.097592,-0.024278,-1.6747,-111760.0,28482.0,497.64
-0.053946,-0.069069,0.16736,93989.0,63089.0,6459.2
-0.052128,-0.065971,-0.10345,102160.0,50886.0,-3809.1
0.055141,-0.044645,-0.028319,-113770.0,169.59,-1257.8
0.054488,-0.053171,-0.033533,-112270.0,18617.0,-1071.1
0.0075792,-0.1019,0.78133,-8850.1,113160.0,692.03
-0.0019331,-0.10219,0.77865,1502.5,113500.0,694.24
0.00036969,-0.10225,0.78826,-1033.2,113500.0,685.78
-0.032819,-0.095362,0.59027,37333.0,107200.0,1392.4
-0.0054992,-0.098481,-0.080238,11447.0,113470.0,2406.6
-0.0057347,-0.098255,-0.090235,11506.0,113520.0,2327.9
0.10175,0.0079665,-1.4458,-114880.0,-9418.5,956.13
-0.01843,0.03056,-0.17107,32175.0,-106150.0,-28779.0
-0.063348,-0.018778,0.1677,109550.0,-23172.0,17749.0
-0.087816,0.0060557,0.33007,110440.0,-19813.0,16979.0
-0.087702,-0.00069182,0.32282,111500.0,-12725.0,16819.0
-0.085762,0.0087377,0.32065,109230.0,-24701.0,18354.0
0.035688,-0.09339,0.36729,-42809.0,105100.0,1473.4
0.026747,-0.096489,0.36461,-32259.0,108800.0,1169.4
0.029138,-0.095844,0.37432,-34709.0,108050.0,958.8
0.069838,0.049205,-0.34792,-88103.0,-70920.0,-20714.0
0.063438,0.054973,-0.34292,-80376.0,-79188.0,-22117.0
0.064712,0.056324,-0.35265,-81090.0,-78801.0,-20900.0
0.055491,-0.044068,-0.048516,-113850.0,238.74,-2570.4
0.054908,-0.052367,-0.053711,-112380.0,18447.0,-2103.4
0.054678,-0.052737,-0.043619,-112350.0,18364.0,-1515.4
0.057663,-0.040859,-0.098096,-113910.0,545.97,-7459.5
-0.095889,0.02859,-1.8204,110730.0,-32391.0,264.06
-0.023882,-0.092889,-0.15968,43834.0,105770.0,-312.11
-0.023687,-0.092951,-0.14969,44233.0,105550.0,-11.597
-0.015582,-0.095683,-0.15489,28636.0,110830.0,435.1
0.020306,0.10057,1.8862,-22898.0,-110910.0,-235.58
-0.10365,-0.0012089,1.3442,113380.0,1200.2,92.468
-0.075058,0.059437,-0.42335,88238.0,-73052.0,-10361.0
-0.089286,0.052177,1.0234,97767.0,-57578.0,387.9
-0.085509,0.058143,1.0303,93520.0,-64243.0,376.07
-0.090511,0.050105,1.0331,99126.0,-55201.0,373.51
-0.082267,0.064754,-0.8328,90170.0,-71592.0,-548.57
-0.08724,0.057905,-0.82748,95654.0,-64079.0,-588.48
-0.087499,0.057605,-0.83745,95893.0,-63724.0,-530.04
-0.076908,-0.063892,-1.9014,88132.0,74501.0,85.87
-0.070895,-0.070399,-1.906,81331.0,81874.0,77.783
-0.092162,0.044699,-1.4114,103710.0,-50287.0,974.69
-0.095644,0.036495,-1.416,107840.0,-40691.0,970.97
-0.013961,-0.10146,0.80215,14998.0,112510.0,656.68
-0.02332,-0.099738,0.79945,25834.0,110520.0,656.94
-0.021076,-0.10029,0.80908,23194.0,111110.0,651.52
0.037535,0.095729,1.7742,-41123.0,-105550.0,-232.43
0.058692,0.084666,-1.3378,-65505.0,-94816.0,986.68
0.07666,-0.037809,0.26027,-109450.0,26285.0,14141.0
0.075356,-0.037928,0.25049,-109760.0,24804.0,14367.0
0.010396,0.10213,1.8859,-12347.0,-112580.0,-236.94
0.08149,0.058911,-0.52495,-93694.0,-66716.0,-2792.8
0.00031768,-0.1048,-0.87368,-992.44,115140.0,-466.67
-0.0085598,-0.099727,3.2732,9186.7,112510.0,-98.654
-0.015698,-0.098876,3.2801,17446.0,111520.0,-98.736
-0.0061075,-0.099886,3.2828,6388.8,112700.0,-96.509
-0.014479,-0.096322,0.15409,26137.0,110340.0,138.87
-0.022721,-0.093732,0.1515,42043.0,105300.0,735.86
-0.020351,-0.094666,0.16125,36757.0,107260.0,688.65
-0.069132,0.072079,3.909,77806.0,-81535.0,105.62
-0.068154,0.075065,-1.5278,77534.0,-85324.0,834.23
-0.067917,0.075376,-1.5178,77222.0,-85603.0,850.84
-0.074219,0.069146,-1.5225,84150.0,-78805.0,843.64
0.076717,0.064023,3.877,-87014.0,-71640.0,11.625
0.079942,0.059891,3.8685,-90624.0,-67019.0,6.3667
-0.010423,0.10224,1.9199,10613.0,-112750.0,-241.64
-0.0051719,0.10261,1.9114,4703.1,-113150.0,-243.09
-0.00040818,0.10268,1.9202,-596.64,-113240.0,-241.79
0.055254,0.087271,1.5931,-60317.0,-95943.0,-227.63
-0.05747,-0.065499,0.18375,96810.0,58494.0,7999.0
-0.05816,-0.062959,0.17454,99862.0,53067.0,8237.3
0.095947,0.0277,3.9837,-108070.0,-31893.0,-76.413
-0.049599,-0.081352,-0.28408,70134.0,90852.0,-4876.5
0.025344,0.096601,3.7629,-28702.0,-109030.0,14.39
0.030406,0.095131,3.7544,-34184.0,-107440.0,9.287
0.034916,0.093582,3.7632,-39096.0,-105750.0,9.7209
-0.059048,-0.080563,-1.8654,68132.0,93127.0,177.55
-0.052061,-0.085262,-1.8601,60363.0,98339.0,190.12
-0.05169,-0.085472,-1.8701,59959.0,98590.0,168.11
0.033247,-0.089599,0.19855,-54328.0,99497.0,2989.5
-0.084216,0.053827,3.898,94717.0,-61083.0,92.055
-0.088936,0.045673,3.9005,100220.0,-51558.0,94.113
-0.087791,0.047814,3.8908,98853.0,-54139.0,99.219
-0.019639,-0.1027,-0.81463,21460.0,113110.0,-804.41
-0.019207,-0.10285,-0.82461,20957.0,113210.0,-758.34
-0.099517,-0.0075934,3.7733,112460.0,7901.0,29.314
-0.037389,-0.085641,0.15557,66834.0,91563.0,2413.0
-0.035553,-0.087179,0.16527,62877.0,94323.0,2518.9
-0.029241,-0.090799,0.15841,52730.0,100370.0,1503.0
-0.040651,-0.096788,-0.92047,45030.0,105990.0,-152.15
-0.041146,-0.096557,-0.91046,45498.0,105780.0,-217.84
-0.039803,-0.097165,-0.94043,44093.0,106390.0,-40.294
-0.040206,-0.096989,-0.93046,44564.0,106190.0,-96.246
-0.06098,-0.021471,-0.15122,110990.0,-23297.0,-15519.0
-0.061849,-0.019004,-0.16083,110460.0,-25138.0,-16775.0
-0.058758,-0.012147,-0.1542,106110.0,-39091.0,-17919.0
0.013556,0.10087,-1.4811,-16367.0,-114110.0,901.57
0.013184,0.10084,-1.4911,-16026.0,-114160.0,885.41
0.021912,0.099305,-1.4864,-25202.0,-112490.0,893.93
-0.10165,0.019246,1.51,111480.0,-20502.0,18.601
-0.0042795,0.10095,-0.53216,3884.6,-114960.0,-2753.6
-0.0021336,-0.099801,3.7507,2006.1,112730.0,27.494
0.0049576,-0.099667,3.7437,-5989.0,112590.0,23.99
0.063559,0.082673,-1.1782,-70300.0,-91276.0,780.32
0.063183,0.082875,-1.1882,-69969.0,-91532.0,808.65
0.060453,-0.04585,0.1369,-111480.0,18182.0,9718.3
-0.085656,0.051738,-1.8364,98559.0,-59987.0,227.57
-0.038938,-0.097519,-0.96038,43142.0,106780.0,63.262
-0.03937,-0.097346,-0.95041,43619.0,106580.0,11.644
-0.0058413,-0.099867,3.3188,6086.5,112700.0,-88.182
0.060855,-0.04498,-0.14326,-112670.0,17246.0,-9942.6
0.084789,0.053945,2.9952,-95485.0,-60349.0,-137.17
0.087463,0.04949,2.9867,-98389.0,-55494.0,-137.56
0.089716,0.045246,2.9955,-100840.0,-50901.0,-137.1
0.066852,-0.08115,-0.94073,-73289.0,88830.0,-38.182
0.05995,-0.086352,-0.93607,-65280.0,94870.0,-61.22
0.066481,-0.081445,-0.93073,-72878.0,89165.0,-98.498
-0.0079851,-0.099706,3.3451,8533.9,112540.0,-79.827
-0.099864,-0.0013639,-1.9341,115410.0,1219.4,-5.623
0.019595,0.10148,1.5402,-22042.0,-111180.0,-207.17
0.014459,0.10235,1.5487,-16621.0,-112110.0,-210.13
-0.038065,-0.09785,-0.98033,42186.0,107170.0,156.91
-0.038501,-0.097688,-0.97036,42666.0,106970.0,110.61
0.053347,-0.087413,-1.4109,-59410.0,98770.0,939.06
0.045887,-0.091518,-1.4063,-50863.0,103430.0,956.87
0.052982,-0.087725,-1.401,-58960.0,99036.0,959.54
-0.092775,-0.046356,-1.2732,102980.0,51694.0,932.25
0.099656,0.015474,2.8396,-111500.0,-18320.0,-321.22
0.094867,-0.03672,0.70625,-105790.0,41160.0,713.61
0.094122,-0.038413,0.69629,-105010.0,43129.0,762.04
0.098642,-0.016057,-1.9797,-113870.0,18940.0,-143.63
0.098695,-0.015756,-1.9909,-113910.0,18786.0,-175.59
0.097361,-0.022377,-1.9843,-112330.0,26623.0,121.83
0.057301,0.085705,1.6883,-62748.0,-94342.0,-235.13
0.0612,0.082954,1.6971,-67223.0,-91205.0,-235.32
0.052836,0.088484,1.6968,-57731.0,-97491.0,-236.54
0.010098,0.04856,0.22429,-15791.0,-107320.0,33156.0
0.020707,0.097709,3.7542,-23679.0,-110230.0,12.688
0.067504,0.073801,-1.9676,-78305.0,-84810.0,21.732
-0.094536,0.032449,3.4017,106910.0,-36099.0,-63.103
-0.091025,0.041385,3.399,102810.0,-46523.0,-65.059
-0.091991,0.039157,3.4087,103950.0,-43898.0,-63.582
0.054056,-0.059083,0.082715,-108160.0,33908.0,3697.8
0.053798,-0.058933,0.072763,-108380.0,33350.0,2884.3
0.030961,-0.099157,-1.2021,-33840.0,110130.0,823.57
0.023089,-0.10122,-1.2075,-25441.0,112370.0,831.6
0.022737,-0.10137,-1.1975,-25029.0,112460.0,808.21
-0.037153,-0.09817,-1.0003,41219.0,107550.0,243.34
-0.037621,-0.098008,-0.9903,41708.0,107350.0,199.78
0.10152,-0.016218,0.8751,-111970.0,18511.0,616.33
0.073723,0.067512,-1.9629,-85626.0,-77408.0,35.893
0.067787,0.073539,-1.9576,-78579.0,-84548.0,32.151
-0.10108,-0.0038795,-1.5644,115230.0,3889.3,771.49
0.016386,-0.098545,3.4059,-18463.0,111320.0,-72.356
0.062629,-0.062154,-0.23152,-98249.0,58638.0,-9007.8
0.063364,-0.062457,-0.24147,-97431.0,60039.0,-8995.0
0.058109,-0.069447,-0.23663,-90586.0,70089.0,-7493.7
0.0030434,-0.10321,1.0137,-3904.0,113400.0,355.0
0.010075,-0.10271,1.0066,-11446.0,112890.0,365.5
0.00049533,-0.10323,1.004,-1165.9,113460.0,370.43
-0.08873,0.050241,-1.4666,100150.0,-57074.0,931.12
-0.09274,0.04232,-1.4713,104920.0,-47745.0,922.86
-0.088857,0.049857,-1.4766,100380.0,-56672.0,915.58
-0.020288,0.10167,1.5392,21860.0,-111210.0,-217.78
-0.015149,0.10255,1.5307,15880.0,-112230.0,-211.58
0.025833,0.096472,3.7457,-29224.0,-108890.0,8.4463
-0.09206,0.039173,3.9914,103670.0,-44145.0,-226.13
0.036903,0.094878,0.70199,-40886.0,-105900.0,983.91
0.065139,0.082164,-0.85362,-71629.0,-90147.0,-402.68
0.065364,0.081935,-0.84365,-71885.0,-89940.0,-467.24
0.058233,0.087154,-0.84836,-63679.0,-95927.0,-436.92
0.0092166,-0.099475,3.4129,-10661.0,112340.0,-69.338
-0.074428,0.068817,-1.5325,84442.0,-78496.0,827.36
0.08302,0.057714,-1.5638,-95019.0,-65310.0,726.33
0.087734,0.050242,-1.5591,-100210.0,-57027.0,732.22
0.083254,0.057483,-1.5539,-95225.0,-65005.0,745.53
0.062884,0.083014,-1.1982,-69683.0,-91753.0,828.57
0.062627,0.083118,-1.2081,-69407.0,-91964.0,853.02
0.068714,0.076668,-0.66401,-77062.0,-85470.0,-1702.8
0.062277,0.081896,-0.65875,-69569.0,-91670.0,-1692.3
0.062112,0.082206,-0.66873,-69243.0,-91920.0,-1697.5
0.058222,-0.081389,3.9916,-65417.0,91745.0,-288.24
0.066182,-0.07506,3.9921,-74687.0,84369.0,-400.38
0.091355,0.041013,-1.7683,-105170.0,-47403.0,324.99
0.094352,0.033575,-1.7722,-108570.0,-38988.0,351.96
0.091227,0.043202,-1.5843,-104200.0,-49374.0,681.93
0.091415,0.042939,-1.5744,-104350.0,-49053.0,701.93
0.087302,0.050751,-1.5791,-99854.0,-57656.0,695.38
-0.020311,-0.098024,3.2968,22883.0,110530.0,-92.015
-0.017876,-0.098485,3.3064,20011.0,111080.0,-88.672
-0.033201,0.0047312,-0.085761,66709.0,-91527.0,-13595.0
-0.04038,-0.0018116,-0.083381,80777.0,-79601.0,-12189.0
0.068044,0.0064735,0.23205,-101460.0,-44530.0,24272.0
-0.096461,-0.029542,0.57569,108760.0,32544.0,1180.7
-0.09486,-0.034162,0.56698,106980.0,37982.0,1187.3
-0.097714,-0.024583,0.56707,110280.0,26940.0,1155.9
-0.011314,0.099611,0.50169,12027.0,-112860.0,2593.7
-0.015894,0.098791,0.49288,17498.0,-112120.0,3124.9
-0.0060302,0.099815,0.49323,5886.1,-113330.0,3110.3
-0.076656,-0.064181,-1.9113,87843.0,74847.0,60.207
0.099206,0.023736,2.1388,-109930.0,-26972.0,-118.79
0.0014336,0.069036,0.28967,-2608.3,-109100.0,31057.0
-0.096165,0.034586,2.1067,106700.0,-37792.0,-146.76
-0.09904,0.024985,2.1068,109880.0,-27182.0,-229.24
0.10368,-0.015735,-0.88093,-113740.0,17940.0,-396.91
-0.012962,-0.09922,3.3258,14260.0,111960.0,-88.023
0.071912,0.074254,1.5418,-79343.0,-80936.0,-212.77
0.0645,0.080832,1.5416,-70836.0,-88478.0,-216.45
0.068413,0.077547,1.5331,-75344.0,-84675.0,-209.83
-0.010672,-0.10137,0.7232,11096.0,112970.0,637.74
-0.005645,0.10256,1.9287,5218.3,-113120.0,-241.03
0.066922,-0.06395,-0.29121,-93607.0,66108.0,-8253.2
0.071856,-0.056904,-0.29605,-99300.0,57046.0,-9397.6
0.067565,-0.064262,-0.30116,-92890.0,67173.0,-7969.7
-0.082804,0.064214,-0.85274,90673.0,-70962.0,-440.78
0.060409,-0.061337,-0.20164,-100540.0,54467.0,-8634.7
0.063364,-0.053997,-0.19672,-106280.0,41778.0,-10318.0
0.064459,-0.053715,-0.20673,-105890.0,42842.0,-10353.0
0.073117,0.07449,-0.77906,-81262.0,-81542.0,-947.24
0.072992,0.074725,-0.78906,-81040.0,-81766.0,-839.09
0.016029,0.098603,3.7454,-18599.0,-111200.0,12.537
-0.0036147,-0.099986,3.2925,3576.0,112820.0,-93.634
-0.013253,-0.099216,3.2898,14592.0,111930.0,-92.948
0.034894,0.014304,0.13778,-63189.0,-91345.0,22645.0
-0.050732,-0.075631,0.19582,83237.0,76779.0,6020.5
-0.043794,-0.082339,0.19849,71855.0,87610.0,4609.3
-0.045401,-0.080439,0.18882,75896.0,84119.0,4766.0
-0.016696,0.098727,3.6667,18471.0,-111250.0,0.63941
-0.011959,0.099388,3.6755,12856.0,-112030.0,1.412
-0.021835,0.097727,3.6752,24641.0,-110040.0,5.0693
0.04242,-0.091257,-1.666,-47743.0,104980.0,521.26
-0.054595,0.088932,-0.77427,60956.0,-97655.0,-997.8
0.018182,0.039628,0.20071,-28959.0,-104920.0,31869.0
0.021933,0.041291,0.20982,-33979.0,-103330.0,32119.0
0.012283,0.043186,0.20797,-19672.0,-106850.0,32548.0
0.0092,-0.10437,-0.87829,-10526.0,114660.0,-434.07
-0.089817,0.037531,-0.43727,105310.0,-45668.0,-7460.4
-0.085659,0.045252,-0.43257,100410.0,-55475.0,-8408.5
-0.089045,0.037558,-0.42733,104870.0,-46457.0,-8632.0
-0.015617,0.1016,1.9285,16607.0,-112020.0,-243.47
0.056287,-0.085763,0.81417,-61738.0,95241.0,650.88
0.063846,-0.080354,0.8167,-70572.0,88893.0,640.11
0.0621,-0.081639,0.80706,-68555.0,90459.0,682.44
-0.032377,-0.098269,-1.2749,36417.0,109320.0,918.73
-0.039878,-0.095386,-1.2803,44921.0,106110.0,930.44
-0.040327,-0.09528,-1.2703,45417.0,105900.0,900.95
0.054532,-0.052976,0.036855,-112210.0,17172.0,1438.8
0.052696,-0.060564,0.032111,-108720.0,32750.0,953.06
0.052967,-0.059918,0.042316,-108700.0,32700.0,1134.3
-0.048547,-0.080521,-0.25414,72584.0,88825.0,-5043.7
0.054725,-0.052649,0.046907,-112150.0,17227.0,2061.4
-0.099278,-0.024683,0.75887,110370.0,26514.0,631.31
0.062292,0.083278,-1.2181,-69108.0,-92192.0,871.35
0.062029,0.083379,-1.2281,-68830.0,-92401.0,903.46
-0.006046,0.054734,-0.24579,7889.1,-109700.0,-33077.0
-0.0043592,0.057653,-0.25517,5145.0,-109930.0,-32920.0
0.0033518,0.055802,-0.24907,-5808.6,-109860.0,-33016.0
-0.099867,-0.00085069,-1.9242,115410.0,665.41,24.987
-0.0065176,0.10243,1.9633,6220.7,-113060.0,-244.27
-0.0017737,0.10256,1.9721,920.51,-113230.0,-243.28
-0.011761,0.10199,1.9718,12175.0,-112580.0,-244.0
-0.068384,0.07476,-1.5378,77842.0,-85047.0,817.78
-0.0055227,-0.099853,3.3548,5737.4,112710.0,-79.229
-0.012706,-0.099222,3.3618,13957.0,111990.0,-78.939
-0.099942,0.0031916,-1.8143,115310.0,-3829.2,283.36
-0.09985,-0.0056454,-1.8189,115220.0,5965.6,273.08
-0.096098,0.032637,0.65488,107630.0,-36091.0,992.9
-0.094435,0.037437,0.66349,105660.0,-41505.0,988.85
0.04269,0.093625,1.7484,-46650.0,-103240.0,-235.07
0.085473,-0.050734,-0.47016,-99465.0,57746.0,-2044.9
0.089566,-0.043151,-0.47499,-103900.0,49322.0,-2187.5
0.085726,-0.050642,-0.48014,-99473.0,57743.0,-1953.4
0.057017,0.083264,-1.6225,-64867.0,-95341.0,628.63
0.049791,0.087764,-1.6172,-56414.0,-100570.0,639.79
0.049478,0.087877,-1.6272,-56081.0,-100760.0,621.66
0.10126,-0.015777,1.9239,-111820.0,17895.0,-119.24
-0.034021,-0.099083,-1.0701,37754.0,108830.0,497.89
-0.034435,-0.098981,-1.0601,38186.0,108670.0,462.6
-0.080945,0.058756,-1.8417,93077.0,-68187.0,214.76
0.021205,0.097601,3.7369,-24210.0,-110120.0,7.8188
0.079848,-0.065641,-1.2847,-89595.0,72465.0,936.99
-0.038009,0.097037,-0.74498,42812.0,-106850.0,-1332.8
-0.045702,0.093506,-0.73968,51443.0,-102970.0,-1385.8
-0.046084,0.093445,-0.74966,51814.0,-102790.0,-1274.3
0.088173,0.049725,-1.5392,-100570.0,-56379.0,769.53
0.083498,0.057238,-1.5439,-95436.0,-64690.0,764.55
0.087948,0.049992,-1.5492,-100390.0,-56710.0,751.81
0.016529,0.098519,3.7281,-19134.0,-111120.0,7.0333
0.011315,0.099281,3.7366,-13453.0,-111940.0,11.82
0.021841,0.1008,1.6354,-24445.0,-110650.0,-236.2
0.026906,0.099572,1.6269,-29776.0,-109340.0,-235.98
-0.080611,0.04923,0.39848,94050.0,-62282.0,12609.0
-0.083873,0.045649,0.40676,97419.0,-57190.0,11075.0
-0.085723,0.040693,0.39914,100180.0,-52012.0,11925.0
-0.010851,0.10216,1.9373,11116.0,-112690.0,-241.3
0.068994,-0.073172,0.55811,-78168.0,82315.0,1328.1
-0.08033,0.059686,-1.8117,92307.0,-69210.0,279.44
-0.080129,0.059993,-1.8018,92049.0,-69547.0,301.91
-0.085132,0.052709,-1.8064,97866.0,-61093.0,293.29
-0.043939,-0.089736,-1.8747,51230.0,103400.0,159.79
-0.044329,-0.089557,-1.8647,51667.0,103180.0,180.85
-0.03625,-0.093165,-1.8694,42377.0,107330.0,172.87
-0.0033235,-0.099962,3.3285,3255.7,112820.0,-86.65
-0.0067446,0.099842,3.667,6794.7,-112560.0,-1.9718
-0.0065268,-0.10309,1.011,6529.0,113280.0,359.41
-0.012574,0.10018,-0.5265,13648.0,-114200.0,-2962.2
-0.048095,-0.091601,-1.2658,53934.0,101830.0,906.56
-0.055557,-0.087292,-1.2612,61979.0,97138.0,917.33
-0.048704,-0.091364,-1.2558,54541.0,101500.0,903.77
0.10432,0.0086523,-1.0965,-114870.0,-8609.1,560.16
0.10385,0.01334,-1.0859,-114100.0,-15853.0,549.06
0.10341,0.01602,-1.0958,-113700.0,-18514.0,578.34
0.0035428,-0.099963,3.2855,-4404.9,112790.0,-95.119
0.0010677,-0.10004,3.2759,-1661.8,112870.0,-97.894
-0.079538,-0.060913,-1.8014,90990.0,70927.0,315.76
-0.073804,-0.067616,-1.8062,84461.0,78591.0,305.14
-0.016977,0.10127,1.9803,18226.0,-111750.0,-244.65
-0.0070169,0.10237,1.9806,6782.8,-113030.0,-242.68
-0.012259,0.1019,1.9891,12758.0,-112510.0,-242.11
-0.098528,0.025571,-1.4806,111720.0,-28410.0,915.0
-0.098555,0.025146,-1.4905,111840.0,-27955.0,894.34
-0.096061,0.033681,-1.4859,108950.0,-37664.0,904.35
0.096457,0.0056137,-0.41719,-114260.0,-10473.0,-7961.7
0.098535,-0.00192,0.43579,-113420.0,404.47,4521.0
0.093681,0.034514,3.9039,-105590.0,-39408.0,40.411
0.089776,0.043639,3.9036,-101370.0,-49264.0,-2.6507
0.091921,0.038929,3.8951,-103660.0,-44246.0,-17.085
-0.062714,-0.077705,-1.9606,72215.0,90047.0,-46.72
-0.0097209,-0.097628,-0.26987,13716.0,114010.0,-1639.5
-0.0012345,-0.098242,-0.27509,1103.9,114840.0,-1545.3
-0.0099758,-0.097744,-0.27986,13812.0,114020.0,-1690.5
0.0062632,0.046283,0.21535,-10366.0,-108010.0,33025.0
0.066031,-0.078556,-1.3903,-74197.0,88198.0,941.52
0.05974,-0.083377,-1.3956,-66820.0,93911.0,972.78
0.059485,-0.083659,-1.3856,-66435.0,94182.0,946.99
-0.03312,-0.099299,-1.09,36801.0,109160.0,552.88
-0.033601,-0.099183,-1.0801,37297.0,108990.0,523.53
-0.066416,-0.078742,-1.322,73809.0,88502.0,941.96
0.095008,-0.0039146,-0.39289,-114590.0,-761.94,-9722.9
0.094162,0.003275,-0.38726,-113970.0,-10571.0,-11145.0
-0.013662,-0.10005,-0.55456,15034.0,114050.0,-2444.6
-0.0048052,-0.10091,-0.55915,4796.7,114930.0,-2484.4
-0.013237,-0.10032,-0.56452,14504.0,114120.0,-2519.1
-0.084027,-0.055713,0.57274,93848.0,63868.0,1189.1
0.056358,-0.06482,0.16802,-98710.0,55279.0,7525.1
0.043883,0.092292,2.0771,-48181.0,-102440.0,-227.71
0.034632,0.096111,2.0768,-38194.0,-106570.0,-230.22
0.039504,0.094249,2.0683,-43427.0,-104550.0,-228.77
0.079158,0.011863,0.29083,-105580.0,-35439.0,21689.0
0.075099,0.018847,0.28488,-101110.0,-45853.0,23397.0
-0.048465,-0.004686,0.11596,91767.0,-64437.0,16607.0
-0.053652,-0.012681,0.119,101380.0,-48337.0,15337.0
-0.038513,0.095801,1.7034,43244.0,-104720.0,-65.891
0.06388,0.031386,-0.27502,-89929.0,-66489.0,-26334.0
-0.018103,-0.098479,3.2705,20280.0,111040.0,-99.172
0.075614,0.069032,0.79006,-84328.0,-75979.0,592.17
0.072008,0.072894,0.7985,-80207.0,-80316.0,580.4
0.068581,0.0761,0.78966,-76311.0,-84029.0,582.13
0.029692,0.098995,1.5232,-32657.0,-108540.0,-201.66
0.025014,0.10031,1.5144,-27734.0,-109900.0,-200.88
0.019987,0.10143,1.5229,-22443.0,-111100.0,-205.84
-0.039314,-0.084337,-0.17931,68629.0,91713.0,-2799.0
-0.032212,-0.089092,-0.18447,56137.0,99887.0,-1915.8
-0.039904,-0.084577,-0.19932,67004.0,92984.0,-3319.8
-0.032466,-0.08916,-0.19446,55500.0,100290.0,-2186.7
-0.032737,-0.089243,-0.20445,54849.0,100680.0,-2420.8
0.037767,0.094257,-1.5069,-42567.0,-107140.0,851.93
0.038109,0.0942,-1.4969,-42912.0,-107000.0,871.82
0.029754,0.09711,-1.5016,-33775.0,-110220.0,863.64
-0.012049,0.022205,0.1288,22360.0,-108580.0,23626.0
-0.01574,0.019455,0.11993,29565.0,-107230.0,21779.0
-0.0060386,0.021453,0.12099,10511.0,-110590.0,22504.0
0.062505,0.081134,2.0085,-69115.0,-89679.0,-228.74
0.066195,0.078119,2.0172,-73421.0,-86186.0,-226.85
0.058253,0.084207,2.017,-64211.0,-93251.0,-229.06
0.03896,-0.086567,-0.23226,-60779.0,97283.0,-3554.5
