Points:0,Points:1,Points:2,total_traction:0,total_traction:1,total_traction:2
-0.082482,-0.061869,-1.3321,41462.0,31605.0,448.45
0.10058,0.0001697,3.0914,-48907.0,-123.19,-40.867
0.10063,-2.0979e-05,3.0513,-48922.0,5.0146,-4.2925
-0.0075968,-0.099979,-1.7483,3690.5,52137.0,203.54
0.10067,-4.5735e-06,3.0216,-48933.0,-49.118,-66.683
0.10068,-4.6281e-06,3.0116,-48936.0,-159.25,-55.652
-0.098028,0.019669,-1.835,51327.0,-10063.0,117.7
0.10061,-2.1642e-05,-1.6905,-52247.0,102.19,244.97
0.10071,0.00011473,2.9917,-48942.0,-320.41,74.471
0.10071,6.6461e-05,2.9822,-48947.0,-137.58,-101.31
0.10034,-0.0083492,2.9865,-48762.0,4237.2,-5.8957
0.069352,-0.075919,1.8242,-33447.0,36296.0,-87.43
0.10076,-8.4231e-05,2.9517,-48958.0,238.89,-58.919
0.10077,-4.991e-06,2.9417,-48962.0,17.812,39.971
0.10038,-0.0085139,2.9467,-48768.0,4338.9,-69.697
-0.074732,0.066524,-1.8071,38961.0,-34878.0,143.9
-0.082348,0.056667,-1.9115,42993.0,-29861.0,40.48
-0.089597,0.044679,-1.821,46796.0,-23349.0,130.7
0.10081,-5.1349e-06,2.9117,-48973.0,-123.82,-86.351
0.076159,0.066052,-1.6284,-39673.0,-33966.0,288.14
0.070402,0.072269,-1.6231,-36620.0,-37234.0,293.18
0.10085,-0.00074217,2.8714,-48986.0,408.16,72.026
0.10088,-5.3568e-06,2.8618,-48991.0,133.63,-297.11
0.10091,-0.00032156,2.8421,-48998.0,206.28,-54.296
0.10094,-5.5164e-06,2.8219,-49006.0,-121.42,3.8887
0.10097,0.00014515,2.8022,-49013.0,-45.066,-73.461
0.10098,0.00036768,2.7923,-49016.0,-221.53,-79.87
0.10063,-0.0081091,2.7981,-48849.0,4035.0,-146.92
0.075906,0.066269,-1.6384,-39562.0,-34100.0,279.78
0.10099,0.00051055,2.782,-49020.0,-270.89,-22.692
0.10101,-7.199e-06,2.772,-49024.0,74.259,7.9151
0.10006,-0.017231,-1.5108,-51446.0,8770.3,364.16
0.10104,0.00051836,2.7515,-49031.0,-224.06,-84.042
0.10106,-5.7815e-06,2.742,-49035.0,-70.317,-3.0362
-0.080379,0.059455,3.9769,38938.0,-29050.0,45.878
0.10107,-5.8091e-06,2.732,-49039.0,11.926,-121.24
0.10109,0.0001038,2.7221,-49042.0,-60.248,-67.305
0.10111,-0.00073199,2.7021,-49048.0,402.39,-68.273
-0.096391,0.032153,2.3578,46721.0,-15333.0,-91.224
0.10115,-7.4313e-05,2.6821,-49057.0,46.534,-59.526
0.10117,8.6619e-05,2.6721,-49060.0,-75.255,-47.933
0.10077,-0.0086432,2.6771,-48861.0,4394.9,-52.248
-0.047151,-0.091334,1.7893,22799.0,43789.0,-92.694
-0.049335,-0.090188,1.7796,23821.0,43246.0,-92.695
-0.055467,-0.086516,1.7866,26677.0,41542.0,-93.259
0.10126,-6.0309e-06,2.6122,-49082.0,61.098,-116.11
0.10313,0.0086239,1.0697,-49397.0,-4306.5,68.352
0.10352,-8.3111e-05,1.0747,-49582.0,198.74,79.347
0.10141,-0.00015038,2.5224,-49113.0,339.89,-103.06
-0.054784,0.083819,-1.7931,28900.0,-43572.0,156.65
0.0605,-0.082193,2.1981,-29077.0,39724.0,-82.078
0.10144,0.00060137,2.5023,-49120.0,-302.99,-2.5344
0.10146,2.729e-05,2.4925,-49125.0,78.717,-18.036
-0.090839,0.043761,-1.6362,47057.0,-22659.0,303.44
0.078546,0.067517,1.3605,-37785.0,-31988.0,-32.593
0.10149,0.00039224,2.4721,-49132.0,-161.18,-60.696
0.10152,-5.9793e-06,2.4625,-49136.0,70.116,-20.106
0.10115,-0.0083493,2.4663,-48951.0,4239.8,-22.27
0.084977,0.055321,2.4331,-41300.0,-26639.0,-72.19
0.10157,8.727e-06,2.4325,-49146.0,23.087,-26.4
0.04134,0.093546,-0.62302,-20853.0,-47546.0,-636.2
-0.09693,0.023823,3.7235,47348.0,-11281.0,28.744
-0.094265,0.032978,3.7245,46001.0,-15905.0,5.2885
0.10162,7.8533e-05,2.4026,-49157.0,40.42,-72.328
-0.071331,0.069937,-1.9121,37325.0,-36701.0,40.599
0.10168,-5.7417e-06,2.3726,-49168.0,-67.101,-66.213
0.10169,-5.7048e-06,2.3626,-49171.0,-84.844,35.409
-0.067682,-0.073393,3.4702,32887.0,36010.0,-7.1903
-0.072789,-0.06839,3.4772,35302.0,33641.0,-6.2045
-0.081167,-0.058303,3.671,39315.0,28729.0,19.061
0.027573,-0.095924,3.9027,-13242.0,46769.0,33.859
0.10181,0.00056536,-1.4812,-52177.0,-334.14,417.27
0.10186,-5.2702e-06,2.2728,-49203.0,-71.89,-56.346
0.10188,-5.2102e-06,2.2628,-49206.0,-167.06,-52.038
0.10155,-0.007767,2.2678,-49043.0,3977.5,-35.215
-0.034611,0.095405,0.63938,17241.0,-46526.0,416.67
0.10038,-0.00098162,-1.7505,-52266.0,541.27,201.03
0.10005,-0.0081802,-1.7449,-52099.0,4184.0,178.68
0.10196,0.00053141,-1.461,-52172.0,-292.74,407.09
0.10199,-4.7978e-06,2.2029,-49227.0,-106.52,-41.532
0.10201,6.5887e-05,2.1929,-49231.0,-12.786,-74.466
0.10165,-0.0080996,2.1977,-49059.0,4080.8,-39.17
-0.0005633,0.10006,3.9326,-149.63,-48596.0,43.287
0.009026,0.099573,3.9299,-4746.0,-48365.0,40.906
-0.093157,0.036607,-1.8257,48745.0,-18953.0,126.61
0.10208,-4.3832e-06,2.153,-49244.0,-191.7,-130.0
0.10212,-4.1987e-06,2.133,-49251.0,200.89,-143.71
0.089607,-0.050317,1.7436,-43160.0,24000.0,-85.78
-0.061913,0.078625,-1.7978,32493.0,-40965.0,152.68
0.10216,6.5706e-05,2.113,-49258.0,-4.5395,-34.163
0.10244,0.00036032,-1.4011,-52154.0,-127.88,445.02
0.10236,0.00035474,-1.4111,-52157.0,-163.33,438.85
0.1022,-3.7963e-06,2.0931,-49265.0,87.159,-42.716
0.082115,-0.061638,0.85115,-39887.0,29513.0,265.49
0.094691,0.035089,-1.5796,-48914.0,-18257.0,324.83
0.10224,-3.5781e-06,2.0731,-49272.0,124.9,-72.663
0.10187,-0.0085904,2.0681,-49092.0,4228.0,-76.349
0.10269,0.00027394,-1.3711,-52145.0,-30.396,449.79
0.10261,0.00030209,-1.3811,-52148.0,-53.214,449.33
0.091786,0.031379,0.42286,-46350.0,-17174.0,3480.5
-0.06361,0.078002,2.8091,31094.0,-37884.0,-67.253
-0.072617,-0.068546,3.5131,35216.0,33713.0,-1.905
0.098254,-0.031757,1.0228,-47123.0,15457.0,122.81
-0.068579,0.072846,-1.8024,35843.0,-38071.0,148.26
-0.09899,-0.026844,1.9808,47686.0,12525.0,-97.891
-0.098319,-0.029199,1.9905,47365.0,13678.0,-97.752
-0.098802,-0.015485,-1.8536,51742.0,7711.8,99.916
0.10232,-3.1067e-06,2.0332,-49286.0,-63.086,-146.85
0.10294,0.00029734,-1.3412,-52137.0,-19.23,473.73
0.10286,0.0004717,-1.3511,-52139.0,-197.93,462.36
-0.074363,0.066551,3.7604,36172.0,-32549.0,-113.97
-0.06747,0.073546,3.7603,32963.0,-35794.0,-22.949
-0.098842,0.013562,3.7228,48232.0,-6540.2,40.331
0.10236,-2.8532e-06,2.0132,-49293.0,131.52,-25.311
0.066163,0.075018,3.7036,-32285.0,-36435.0,5.5667
0.058357,0.081235,3.7034,-28295.0,-39613.0,7.3522
0.1032,0.00015552,-1.3111,-52128.0,76.099,410.97
0.10311,0.00020985,-1.3211,-52131.0,193.16,451.5
-0.0311,0.09546,-1.7791,16492.0,-49610.0,169.02
-0.073121,-0.069376,-1.6314,37634.0,36213.0,314.21
-0.095358,-0.038137,1.9572,45857.0,18133.0,-97.477
-0.053663,0.08464,3.131,26462.0,-41113.0,-149.74
0.10244,-6.8117e-05,1.9732,-49306.0,102.74,-48.435
0.10245,0.00024811,1.9635,-49309.0,-254.88,-184.45
0.084653,0.053134,3.5574,-41356.0,-25783.0,-10.649
0.042122,-0.093394,1.9408,-19950.0,45103.0,-88.054
0.048549,-0.090301,1.9338,-23036.0,43610.0,-87.887
0.10336,0.00023668,-1.2911,-52122.0,-292.52,446.93
0.10328,9.8833e-05,-1.3011,-52126.0,-152.42,415.86
0.10247,0.00014183,1.9531,-49313.0,-153.54,-12.87
0.10352,9.3671e-06,-1.2712,-52117.0,-187.91,437.66
0.10344,0.00022537,-1.2812,-52119.0,-242.49,443.18
-0.051708,0.085482,3.5792,25560.0,-41484.0,5.6192
-0.042967,0.090297,3.5795,21358.0,-43797.0,4.8298
-0.047597,0.087884,3.588,23595.0,-42629.0,6.4321
0.0063055,-0.099689,-1.8726,-3504.2,52206.0,93.6
0.10251,-0.00044507,1.9337,-49320.0,172.59,-133.87
0.10368,1.1881e-05,-1.2512,-52111.0,-31.129,492.07
0.1036,0.00027214,-1.2612,-52114.0,-262.49,408.61
0.10255,-0.00039859,1.913,-49327.0,175.85,-37.228
0.10328,0.0086401,1.2195,-49364.0,-4254.1,-51.659
0.10328,0.0086406,1.2294,-49359.0,-4273.9,59.502
0.1026,-1.0698e-06,1.8934,-49333.0,231.74,-138.18
0.085415,0.015507,0.32998,-46817.0,-13962.0,7997.5
0.10391,1.496e-05,-1.2213,-52104.0,175.0,364.25
0.10384,1.4037e-05,-1.2312,-52105.0,64.156,474.4
0.10265,-2.5483e-05,1.8637,-49344.0,-1.4234,-146.69
0.085929,0.025692,0.35437,-45696.0,-17654.0,7233.4
0.10267,0.00026688,1.8533,-49347.0,-117.31,-79.51
0.099662,0.0086367,3.7254,-48472.0,-4421.5,-59.826
0.10413,1.701e-05,-1.1913,-52096.0,259.61,317.4
0.10406,1.6455e-05,-1.2013,-52097.0,221.55,454.13
0.10272,-9.4366e-10,1.8335,-49354.0,14.274,-116.22
0.10274,0.00012745,1.8236,-49357.0,-152.53,-112.82
-0.069827,0.076638,1.2176,33383.0,-36613.0,46.295
0.10445,1.7521e-05,-1.1414,-52082.0,264.19,287.17
0.10438,-0.00098079,-1.1514,-52082.0,573.03,297.93
0.10427,1.7692e-05,-1.1713,-52090.0,326.73,267.2
0.096051,0.033559,2.2435,-46338.0,-16575.0,-112.96
0.094237,0.038275,2.2519,-45558.0,-18603.0,-79.479
0.076413,0.065835,-1.6184,-39783.0,-33831.0,296.21
0.070677,0.072073,-1.6132,-36746.0,-37106.0,301.41
-0.06016,-0.080776,-1.6307,31145.0,41924.0,306.52
-0.022148,-0.099289,-1.4943,11152.0,50977.0,399.78
-0.029591,-0.097275,-1.4997,15321.0,49885.0,398.94
-0.030078,-0.097201,-1.4897,15567.0,49805.0,405.46
-0.026442,0.097791,-1.5859,13618.0,-50404.0,399.18
-0.0033958,-0.10271,1.7931,1323.4,49350.0,-90.756
-0.074641,-0.066433,3.4315,36191.0,32708.0,-11.313
-0.080741,-0.059009,3.4288,39152.0,29101.0,-11.679
0.10459,-0.0012059,-1.1119,-52068.0,748.19,412.59
0.10475,-0.0011381,-1.0815,-52063.0,644.14,198.84
0.1047,-0.0008779,-1.0919,-52065.0,556.06,403.7
0.10433,-0.0089745,-1.0868,-51829.0,4972.5,267.36
0.038245,-0.095536,1.7152,-18066.0,45971.0,-88.491
0.040538,-0.094582,1.7249,-19148.0,45527.0,-88.835
0.047022,-0.091608,1.7179,-22237.0,44104.0,-88.695
-0.1008,0.0031919,-1.6095,52191.0,-1726.1,326.71
-0.10018,0.0119,-1.6049,51862.0,-6087.4,330.46
-0.10084,0.0035938,-1.5995,52181.0,-1925.0,332.71
-0.0019622,0.10001,3.6758,581.46,-48688.0,11.684
0.025176,0.096683,3.5814,-12300.0,-47148.0,-0.62289
0.030197,0.095242,3.5729,-14651.0,-46474.0,-1.3963
0.03727,-0.092644,3.6992,-17779.0,45320.0,12.267
-0.024633,-0.097244,-1.749,12894.0,50653.0,203.73
-0.015969,-0.09901,-1.7536,8167.2,51628.0,199.29
0.10485,8.4628e-06,-1.0615,-52060.0,-223.9,274.59
0.1028,7.8079e-07,1.7935,-49367.0,-24.231,-78.381
0.10243,-0.0086204,1.7885,-49189.0,4218.0,-61.203
-0.10132,0.021946,1.3715,48428.0,-10259.0,-31.178
0.10475,-0.0073991,-0.98646,-51898.0,3850.0,81.739
-0.019989,-0.098424,3.0185,9720.5,47959.0,-50.938
0.10505,-2.7287e-05,-0.9517,-52030.0,-247.01,1.2782
0.088763,-0.052815,1.4918,-42639.0,25075.0,-69.946
0.066678,0.075493,2.9253,-32487.0,-36640.0,-52.01
-0.086805,-0.057946,-1.1725,43059.0,29314.0,377.43
-0.060338,0.082661,0.78558,29448.0,-39947.0,228.91
-0.083494,0.056571,0.57737,40968.0,-27970.0,355.25
-0.086063,0.052493,0.56854,42279.0,-25940.0,361.46
0.070952,0.071877,-1.6032,-36873.0,-36974.0,310.57
-0.038218,0.092466,3.571,19023.0,-44863.0,3.3854
0.056277,-0.082258,-0.4565,-29358.0,42721.0,-440.87
0.063285,-0.077008,-0.46118,-33206.0,39807.0,-537.31
0.056628,-0.082123,-0.46648,-29444.0,42669.0,-449.82
-0.084003,-0.060516,-1.2821,41999.0,30864.0,427.77
0.08448,0.055384,0.61766,-41615.0,-27013.0,406.31
0.087184,0.050845,0.60923,-42933.0,-24862.0,404.81
-0.038405,-0.092149,3.6776,18980.0,44839.0,15.645
0.10288,-1.8991e-05,1.7536,-49381.0,38.854,-67.018
0.1029,8.8676e-05,1.7437,-49384.0,44.411,-87.936
0.10252,-0.0084835,1.7488,-49198.0,4260.2,-72.304
0.093863,0.036513,0.58399,-46195.0,-18075.0,406.81
0.091867,0.041429,0.59239,-45215.0,-20410.0,406.05
0.089785,0.045617,0.58358,-44264.0,-22392.0,391.0
-0.099529,0.0073813,3.849,48491.0,-3631.7,50.463
0.021069,-0.099662,2.1681,-10139.0,48184.0,-86.314
-0.071977,-0.069404,3.3069,34923.0,34125.0,-24.849
-0.063818,0.076904,-1.8676,33514.0,-40179.0,85.161
-0.070337,0.070975,-1.8723,36797.0,-37199.0,80.325
0.085136,-0.053118,-1.7236,-44498.0,27403.0,204.12
0.080623,-0.059786,-1.7285,-42186.0,30849.0,134.73
-0.026337,0.097265,-1.6858,13885.0,-50366.0,305.9
-0.034382,0.094694,-1.6807,18374.0,-48907.0,267.24
-0.036565,-0.092917,3.6153,18091.0,45230.0,7.3995
0.052416,0.085484,-1.7722,-27119.0,-44693.0,172.34
0.10332,-2.4314e-05,0.99482,-49599.0,-9.1978,164.62
0.04499,-0.09322,1.43,-21188.0,44720.0,-54.657
0.051338,-0.089953,1.423,-24241.0,43143.0,-53.223
0.042746,-0.094265,1.4203,-20121.0,45213.0,-51.998
0.10296,8.0876e-05,1.7137,-49394.0,-115.14,-32.858
0.016366,-0.098872,3.0916,-7967.6,48254.0,-43.751
0.038418,0.092215,3.8065,-18532.0,-44974.0,20.578
0.10298,1.9648e-05,1.7037,-49397.0,-30.666,-87.999
-0.084122,-0.058962,1.91,40146.0,28664.0,-96.463
0.059273,-0.085053,1.3897,-28160.0,40706.0,-43.219
-0.10076,0.012035,2.3747,48831.0,-5738.8,-132.56
-0.10145,0.0024257,2.3737,49154.0,-1142.3,-78.012
-0.084073,-0.056108,-0.54875,42867.0,29220.0,-1046.7
-0.079559,-0.062376,-0.55333,40330.0,32635.0,-1060.8
-0.083948,-0.056658,-0.55872,42720.0,29442.0,-1055.7
0.090762,0.046915,2.0182,-43851.0,-22510.0,-83.297
-0.034222,0.094052,3.597,17025.0,-45649.0,6.4511
-0.029284,0.095747,3.5885,14512.0,-46512.0,5.4654
-0.024706,0.09705,3.5973,12145.0,-47182.0,5.8794
0.10303,3.2296e-06,1.6837,-49404.0,42.148,-101.27
0.026735,-0.098032,2.2954,-12779.0,47506.0,-82.934
0.026321,-0.098909,1.9451,-12553.0,47692.0,-88.922
-0.09732,-0.022689,3.5162,47567.0,10672.0,-0.065162
-0.099731,0.022832,2.0295,48096.0,-10771.0,-97.884
-0.080608,0.058947,3.5609,39190.0,-28967.0,3.0215
-0.033829,-0.093955,3.6969,16721.0,45721.0,17.419
0.077139,-0.070467,-1.1349,-38698.0,34855.0,318.53
0.082318,-0.0642,-1.1397,-41358.0,31655.0,301.86
0.077326,-0.07017,-1.1449,-38816.0,34727.0,329.95
0.020071,0.099008,2.6472,-9892.2,-48062.0,-70.47
0.088582,-0.047674,-1.6585,-46045.0,24668.0,241.24
0.10308,0.00032129,1.654,-49413.0,-227.18,-100.48
-0.095951,0.038402,1.6115,45947.0,-18221.0,-91.0
-0.098366,0.031653,1.6045,47127.0,-14913.0,-89.939
0.092076,0.04476,1.9145,-44381.0,-21528.0,-84.199
-0.056872,-0.084574,2.1632,27492.0,40852.0,-92.391
-0.064597,-0.078858,2.1605,31072.0,38201.0,-93.489
0.082868,0.058031,2.5713,-40339.0,-27987.0,-66.54
-0.083092,0.05543,3.7892,40441.0,-27041.0,78.202
0.014487,0.10024,0.64076,-7388.1,-49065.0,418.69
0.044088,-0.089666,3.7282,-21102.0,43859.0,11.684
-0.072904,0.069132,2.9126,35481.0,-33755.0,-60.128
-0.076751,-0.064837,-1.7065,39640.0,34045.0,244.65
0.06442,-0.077642,2.8461,-31278.0,37715.0,-57.876
0.070879,0.070706,-1.8379,-37220.0,-36750.0,120.67
0.092485,0.045793,1.5168,-44356.0,-21878.0,-74.483
0.034665,-0.093638,3.6535,-16565.0,45795.0,7.9541
-0.094759,-0.037431,2.3082,45840.0,17842.0,-45.113
-0.090861,-0.046128,2.3102,43793.0,22401.0,-81.332
-0.091744,-0.044387,2.301,44295.0,21399.0,-92.976
0.066208,0.07528,3.3231,-32302.0,-36607.0,-25.677
0.0622,0.078618,3.3317,-30251.0,-38316.0,-24.842
0.092213,0.043702,2.0788,-44528.0,-21091.0,-80.92
0.05834,-0.085352,1.5599,-27743.0,40928.0,-81.516
-0.042555,0.090503,3.5622,21159.0,-43900.0,2.7075
-0.10248,0.013064,1.574,49057.0,-6138.2,-86.209
-0.089808,-0.044066,3.7389,43661.0,21499.0,76.553
0.0051043,0.10172,2.2749,-2869.4,-49118.0,-86.526
-0.027967,0.096167,3.5367,13842.0,-46736.0,-0.97805
-0.022922,0.097516,3.5282,11224.0,-47436.0,-2.5448
-0.018256,0.098491,3.537,8798.8,-47942.0,-2.122
0.10317,4.9995e-06,1.6138,-49427.0,1.8741,-58.185
0.10319,5.253e-06,1.6038,-49430.0,-34.157,-109.22
-0.043464,-0.091919,2.2932,21238.0,44375.0,-89.061
-0.097427,0.03929,-0.92648,48217.0,-19531.0,-47.497
-0.1001,0.031758,-0.93126,49632.0,-15596.0,-33.985
0.091991,0.032209,-0.44111,-48541.0,-17952.0,-3060.1
-0.09664,0.024978,3.6724,47209.0,-11926.0,35.241
0.078941,-0.06258,0.58021,-39069.0,30558.0,575.44
0.08049,-0.060729,0.5899,-39788.0,29620.0,566.33
0.093438,0.043278,1.6292,-44854.0,-20751.0,-86.109
-0.093475,-0.044997,1.492,44533.0,21533.0,-76.073
0.10321,5.5035e-06,1.5939,-49433.0,-203.76,-99.52
-0.027037,-0.096258,-1.894,14266.0,50354.0,70.222
-0.035426,-0.093461,-1.8894,18788.0,48844.0,72.617
-0.079751,-0.061807,-0.54337,40500.0,32417.0,-1038.5
-0.026378,0.097302,-1.6756,13862.0,-50370.0,199.49
-0.034408,0.094734,-1.6707,18340.0,-48916.0,267.8
-0.089166,0.049407,2.2286,42997.0,-23952.0,-94.452
-0.091576,0.044754,2.2371,44218.0,-21607.0,-94.395
-0.093571,0.040452,2.2283,45220.0,-19431.0,-94.731
-0.010941,-0.099378,-1.8733,5486.6,52036.0,91.145
-0.019267,-0.09813,-1.8787,10004.0,51362.0,84.933
-0.050187,-0.087786,2.5424,24518.0,42549.0,-80.664
-0.058287,-0.082614,2.5397,28310.0,40127.0,-81.373
0.10324,-0.00046036,1.5734,-49439.0,243.42,9.166
0.10327,6.225e-06,1.5639,-49443.0,-5.9354,-109.92
0.10288,-0.0086658,1.5688,-49248.0,4370.6,-29.951
-0.058912,-0.083192,2.1535,28435.0,40206.0,-92.916
0.042989,0.090768,3.0543,-20688.0,-44331.0,-45.264
-0.027362,0.096309,3.701,13504.0,-46771.0,18.339
0.072865,-0.069857,2.7864,-35559.0,33741.0,-59.31
0.03133,-0.095092,3.2216,-14992.0,46502.0,-33.315
0.013031,-0.098952,3.5665,-6410.3,48308.0,-2.3936
-0.03419,0.095414,0.62205,17068.0,-46587.0,382.3
0.096293,-0.027844,-1.7563,-50152.0,14730.0,221.49
0.055166,0.083431,3.6601,-26683.0,-40736.0,3.491
0.059088,0.08072,3.6688,-28668.0,-39360.0,3.8027
0.050727,0.086166,3.6686,-24474.0,-42096.0,5.4975
-0.10157,0.0053256,2.2705,49133.0,-2623.4,-94.251
-0.033377,-0.096406,2.1616,16294.0,46468.0,-91.021
0.023001,0.097199,3.6678,-11287.0,-47368.0,8.7889
0.015779,-0.098532,3.6121,-7706.2,48101.0,3.0933
0.071781,0.071289,-1.5733,-37236.0,-36595.0,335.42
-0.099238,0.012813,-1.7897,51869.0,-6571.9,164.12
0.10335,-0.00011709,1.524,-49456.0,147.45,-113.5
0.10337,7.2616e-06,1.514,-49458.0,-208.41,5.2711
0.10301,-0.008183,1.5188,-49304.0,3889.9,-50.749
0.036987,-0.092764,3.6632,-17678.0,45374.0,2.9736
0.03017,-0.095145,3.6702,-14449.0,46500.0,3.806
-0.051573,0.085557,3.7608,25452.0,-41473.0,28.815
-0.085173,-0.052385,3.678,41275.0,25828.0,42.818
0.058175,-0.084756,1.8382,-27767.0,40800.0,-87.911
0.096795,0.025685,3.3759,-47081.0,-12847.0,-45.581
0.097421,0.030497,2.0703,-46955.0,-14938.0,-92.451
0.09623,0.034111,2.0618,-46348.0,-16733.0,-68.247
0.098997,0.025136,2.0613,-47697.0,-12374.0,42.043
0.1034,-3.1978e-05,1.494,-49465.0,132.43,-100.12
-0.037795,0.09265,3.5537,18818.0,-44957.0,1.9103
-0.028406,0.096029,3.554,14065.0,-46663.0,0.57872
-0.097702,-0.020787,3.7143,47689.0,9758.2,22.217
-0.050268,-0.086868,-1.7052,26341.0,45127.0,249.9
-0.10052,-0.0048783,0.56747,49549.0,2242.0,472.53
0.050675,-0.089935,0.96487,-24029.0,43394.0,190.63
0.044308,-0.0932,0.97184,-20949.0,44960.0,186.4
0.052824,-0.088751,0.97455,-25075.0,42796.0,183.81
-0.043729,-0.091879,2.2572,21352.0,44334.0,-89.808
0.034398,-0.093647,-0.48249,-17631.0,48761.0,-389.96
-0.030158,0.095461,3.6231,14957.0,-46357.0,9.0779
-0.10113,0.012099,2.2101,48887.0,-5752.3,-95.656
-0.043662,0.089954,3.7956,21646.0,-43566.0,32.6
0.040912,-0.093609,2.0751,-19402.0,45291.0,-86.832
0.047969,-0.087708,3.6755,-23000.0,42916.0,5.9165
0.045769,-0.088854,3.6659,-21921.0,43482.0,5.4268
0.090482,-0.042947,-0.51488,-46889.0,22167.0,-984.75
0.10344,7.8615e-06,1.4741,-49472.0,50.581,-58.114
0.10346,7.9703e-06,1.4641,-49474.0,152.51,28.39
0.017976,-0.098727,2.9933,-8721.2,48160.0,-50.382
0.090695,-0.041739,3.8549,-44118.0,20445.0,25.598
-0.099877,0.00033813,-1.8944,52335.0,-296.32,57.0
0.090336,0.042756,-1.8491,-47273.0,-22400.0,116.2
0.060563,0.082843,1.9133,-29075.0,-39847.0,-88.467
-0.098806,0.020635,-1.6002,51159.0,-10459.0,334.56
-0.096748,0.028818,-1.6056,50118.0,-14660.0,329.6
0.093534,0.037052,-1.6495,-48537.0,-19301.0,257.86
0.10347,0.00078142,1.4438,-49479.0,-383.88,29.914
0.02974,0.096534,2.6475,-14399.0,-46909.0,-69.859
0.034692,0.094896,2.639,-16716.0,-46138.0,-69.628
-0.095218,0.030506,3.3394,46577.0,-14613.0,-23.004
-0.039481,0.091905,3.6228,19641.0,-44575.0,9.7245
0.017913,-0.098177,3.5858,-8699.7,47941.0,-1.0747
-0.089932,-0.045861,2.7685,43638.0,22343.0,-72.538
-0.086445,-0.052103,2.7615,41843.0,25551.0,-71.701
-0.091038,-0.043671,2.7588,44206.0,21206.0,-71.82
-0.011567,0.099495,-1.9445,5710.3,-52055.0,19.419
-0.026256,0.097386,-1.6657,13841.0,-50371.0,332.95
-0.034435,0.094776,-1.6607,18292.0,-48930.0,280.65
0.063163,-0.077594,3.8511,-30697.0,37713.0,20.202
0.084138,-0.05461,0.54696,-41711.0,26826.0,539.66
-0.097796,-0.034162,1.5516,46777.0,16029.0,-82.688
-0.085122,-0.054172,2.7712,41181.0,26600.0,-71.134
-0.088772,-0.048017,2.7782,43043.0,23462.0,-71.66
0.074262,0.069572,-1.4834,-38304.0,-35432.0,410.92
0.084997,-0.057711,0.87051,-41217.0,27622.0,251.27
0.089984,-0.049507,0.87325,-43547.0,23778.0,248.5
0.097332,-0.023208,-1.8322,-50803.0,12432.0,206.4
0.027877,-0.095831,3.6605,-13331.0,46836.0,7.9084
-0.051131,-0.08566,3.6915,25079.0,41729.0,18.601
-0.098036,-0.019054,3.6769,47869.0,8908.9,0.64486
-0.099095,-0.011955,3.6831,48364.0,5608.8,-10.259
0.0077607,-0.099479,3.7894,-3941.0,48489.0,23.24
-0.0071642,0.10001,3.3038,3165.5,-48726.0,-25.805
0.028025,-0.099281,1.5685,-13288.0,47622.0,-82.19
0.025632,-0.099939,1.5589,-12184.0,47920.0,-80.987
-0.064914,-0.075756,3.6598,31551.0,37094.0,16.162
-0.071935,-0.069202,3.6571,34861.0,34003.0,16.261
0.056465,-0.083239,-1.7054,-29076.0,43416.0,248.46
0.056807,-0.082959,-1.7154,-29271.0,43289.0,237.5
-0.092573,0.038408,-1.7758,48343.0,-19899.0,176.38
0.10024,0.0085556,3.0565,-48730.0,-4303.9,7.7218
0.006297,0.10035,2.9841,-3398.8,-48828.0,-51.635
0.01104,0.099893,2.9929,-5652.1,-48616.0,-50.704
0.011974,-0.10045,2.5157,-5909.2,48760.0,-76.637
0.0095145,-0.10074,2.506,-4754.9,48889.0,-77.262
0.0090153,-0.099408,3.9333,-4549.7,48383.0,40.482
-0.0027745,0.10005,-1.9399,1003.4,-52354.0,26.038
-0.0024138,0.10006,-1.9299,815.18,-52351.0,34.349
-0.011209,0.099533,-1.9346,5516.8,-52069.0,27.967
-0.08846,0.051032,-1.4467,45115.0,-26194.0,441.39
-0.0442,0.089672,3.6313,21948.0,-43482.0,11.18
0.036278,0.093328,-1.7915,-18790.0,-48792.0,156.45
0.091707,0.039425,3.9123,-44565.0,-19398.0,39.31
0.089548,0.044104,3.9208,-43552.0,-21569.0,34.899
0.061001,0.079711,3.2019,-29625.0,-38862.0,-34.269
0.046597,0.035588,0.23336,-30072.0,-36962.0,13130.0
-0.08984,-0.04399,3.6753,43692.0,21490.0,9.6564
0.033833,0.095429,0.64137,-16494.0,-46797.0,419.91
-0.062411,0.079614,-1.563,32461.0,-40885.0,361.28
-0.06596,-0.075338,3.1296,32068.0,36908.0,-42.159
-0.10004,-0.009104,-1.6939,52061.0,4423.5,255.63
-0.026546,0.097961,-1.5559,13791.0,-50348.0,351.32
0.10352,7.268e-05,1.4242,-49487.0,-73.703,-70.791
0.10353,8.2123e-06,1.4141,-49489.0,-210.59,-48.586
0.10319,-0.0080164,1.4196,-49326.0,4003.2,-106.81
-0.077286,0.063187,3.7339,37563.0,-30947.0,27.372
0.077687,0.064757,-1.5686,-40322.0,-33161.0,338.0
0.072059,0.071092,-1.5633,-37357.0,-36466.0,343.43
-0.049399,0.087006,-1.8583,26210.0,-45277.0,94.346
